idOrganizacionPolitica,idExpediente,idJuradoUbicacion,idSolicitudLista,idTipoEleccion,strCarpeta,strCodExpediente,strDistritoElec,strEstadoLista,strJuradoElectoral,strOrganizacionPolitica,strRegion,strTipoOrganizacion,strUbigeo,idPlanGobierno,idProcesoElectoral,fecha_registro
1366,90548,1521,22610,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004152,UCAYALI,INSCRITO,CORONEL PORTILLO,FUERZA POPULAR,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
1264,90778,1550,22842,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004373,LORETO,INSCRITO,MAYNAS,JUNTOS POR EL PERU,LORETO,PARTIDOS POLITICOS,150000,0,110,2021-03-14 14:20:15
2646,90601,1550,22563,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004200,LORETO,INSCRITO,MAYNAS,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,LORETO,PARTIDOS POLITICOS,150000,0,110,2021-03-14 14:20:15
1257,91069,1564,23074,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004658,TUMBES,INSCRITO,TUMBES,ALIANZA PARA EL PROGRESO,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
1366,90530,1551,22611,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004135,SAN MARTIN,INSCRITO,MOYOBAMBA,FUERZA POPULAR,SAN MARTIN,PARTIDOS POLITICOS,210000,0,110,2021-03-14 14:20:15
5,91090,1521,23056,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004679,UCAYALI,INSCRITO,CORONEL PORTILLO,RENACIMIENTO UNIDO NACIONAL,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
47,90747,1508,22866,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004342,AREQUIPA,INSCRITO,AREQUIPA 1,UNION POR EL PERU,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
2731,90725,1550,22633,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004322,LORETO,INSCRITO,MAYNAS,PODEMOS PERU,LORETO,PARTIDOS POLITICOS,150000,0,110,2021-03-14 14:20:15
1264,90877,1556,22810,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004467,PUNO,INSCRITO,PUNO,JUNTOS POR EL PERU,PUNO,PARTIDOS POLITICOS,200000,0,110,2021-03-14 14:20:15
179,91028,1564,22898,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004617,TUMBES,INSCRITO,TUMBES,PARTIDO NACIONALISTA PERUANO,TUMBES,PARTIDOS POLITICOS,230000,0,110,2021-03-14 14:20:15
4,91054,1517,23047,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004643,AMAZONAS,INSCRITO,CHACHAPOYAS,ACCION POPULAR,AMAZONAS,PARTIDOS POLITICOS,010000,0,110,2021-03-14 14:20:15
2646,90692,1556,22769,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004290,PUNO,INSCRITO,PUNO,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,PUNO,PARTIDOS POLITICOS,200000,0,110,2021-03-14 14:20:15
1366,90519,1525,22600,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004124,HUANCAVELICA,INSCRITO,HUANCAVELICA,FUERZA POPULAR,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
14,90712,1512,22778,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004309,CALLAO,INSCRITO,CALLAO,PARTIDO DEMOCRATICO SOMOS PERU,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
2191,91057,1524,23137,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004646,AYACUCHO,INSCRITO,HUAMANGA,DEMOCRACIA DIRECTA,AYACUCHO,PARTIDOS POLITICOS,050000,0,110,2021-03-14 14:20:15
32,91165,1526,23136,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004754,JUNIN,RETIRO,HUANCAYO,PARTIDO APRISTA PERUANO,JUNIN,PARTIDOS POLITICOS,110000,0,110,2021-03-14 14:20:15
15,90967,1519,22906,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004557,LAMBAYEQUE,INSCRITO,CHICLAYO,PARTIDO POPULAR CRISTIANO - PPC,LAMBAYEQUE,PARTIDOS POLITICOS,130000,0,110,2021-03-14 14:20:15
2646,90553,1532,22532,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004157,ICA,INSCRITO,ICA,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
1264,90849,1536,22994,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004439,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,JUNTOS POR EL PERU,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
1257,90999,1512,22977,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004588,CALLAO,INSCRITO,CALLAO,ALIANZA PARA EL PROGRESO,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
4,91088,1505,23087,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004677,APURIMAC,INSCRITO,ABANCAY,ACCION POPULAR,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
22,90884,1550,22714,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004474,LORETO,INSCRITO,MAYNAS,RENOVACION POPULAR,LORETO,PARTIDOS POLITICOS,150000,0,110,2021-03-14 14:20:15
15,90873,1526,22659,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004463,JUNIN,INSCRITO,HUANCAYO,PARTIDO POPULAR CRISTIANO - PPC,JUNIN,PARTIDOS POLITICOS,110000,0,110,2021-03-14 14:20:15
22,90878,1524,22696,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004468,AYACUCHO,INSCRITO,HUAMANGA,RENOVACION POPULAR,AYACUCHO,PARTIDOS POLITICOS,050000,0,110,2021-03-14 14:20:15
22,90783,1512,22698,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004377,CALLAO,INSCRITO,CALLAO,RENOVACION POPULAR,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
179,90922,1508,22800,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004512,AREQUIPA,INSCRITO,AREQUIPA 1,PARTIDO NACIONALISTA PERUANO,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
1257,90970,1528,22847,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004560,ANCASH,INSCRITO,HUARAZ,ALIANZA PARA EL PROGRESO,ANCASH,PARTIDOS POLITICOS,020000,0,110,2021-03-14 14:20:15
1366,90527,1531,22612,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004132,LIMA PROVINCIAS,INSCRITO,HUAURA,FUERZA POPULAR,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
2173,90682,1532,22803,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004280,ICA,INSCRITO,ICA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
4,90748,1521,22930,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004343,UCAYALI,INSCRITO,CORONEL PORTILLO,ACCION POPULAR,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
179,90950,1550,23081,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004540,LORETO,INSCRITO,MAYNAS,PARTIDO NACIONALISTA PERUANO,LORETO,PARTIDOS POLITICOS,150000,0,110,2021-03-14 14:20:15
4,90939,1508,23082,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004529,AREQUIPA,INSCRITO,AREQUIPA 1,ACCION POPULAR,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
2218,91142,1536,23164,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004731,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,PARTIDO POLITICO NACIONAL PERU LIBRE,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
179,90891,1522,22799,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004481,CUSCO,INSCRITO,CUSCO,PARTIDO NACIONALISTA PERUANO,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
1257,91017,1556,22919,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004606,PUNO,INSCRITO,PUNO,ALIANZA PARA EL PROGRESO,PUNO,PARTIDOS POLITICOS,200000,0,110,2021-03-14 14:20:15
2840,91025,1537,23092,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004614,LIMA,INSCRITO,LIMA CENTRO 2,PARTIDO MORADO,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
2731,90480,1531,22641,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004085,LIMA PROVINCIAS,INSCRITO,HUAURA,PODEMOS PERU,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
2160,90816,1508,22952,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004406,AREQUIPA,INSCRITO,AREQUIPA 1,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
2160,90933,1537,23022,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004523,LIMA,INSCRITO,LIMA CENTRO 2,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
2646,90555,1521,22570,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004159,UCAYALI,INSCRITO,CORONEL PORTILLO,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
55,90979,1563,23118,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004569,LA LIBERTAD,INSCRITO,TRUJILLO,PERU PATRIA SEGURA,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
2173,91123,1561,23194,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004712,TACNA,INSCRITO,TACNA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,TACNA,PARTIDOS POLITICOS,220000,0,110,2021-03-14 14:20:15
15,90984,1536,22821,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004574,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,PARTIDO POPULAR CRISTIANO - PPC,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
1264,90886,1505,22983,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004476,APURIMAC,INSCRITO,ABANCAY,JUNTOS POR EL PERU,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
2160,90850,1511,22795,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004440,CAJAMARCA,INSCRITO,CAJAMARCA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
2191,90830,1521,22986,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004420,UCAYALI,IMPROCEDENTE,CORONEL PORTILLO,DEMOCRACIA DIRECTA,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
22,90911,1505,22693,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004501,APURIMAC,INSCRITO,ABANCAY,RENOVACION POPULAR,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
2173,91128,1522,23184,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004717,CUSCO,INSCRITO,CUSCO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
2160,91104,1562,23186,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004693,MADRE DE DIOS,IMPROCEDENTE,TAMBOPATA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
2160,91046,1512,23148,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004635,CALLAO,INSCRITO,CALLAO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
2160,91061,1556,23049,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004650,PUNO,INSCRITO,PUNO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PUNO,PARTIDOS POLITICOS,200000,0,110,2021-03-14 14:20:15
2235,91170,1537,23182,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004759,LIMA,INSCRITO,LIMA CENTRO 2,PARTIDO POLÍTICO CONTIGO,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
2731,90841,1521,22758,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004431,UCAYALI,INSCRITO,CORONEL PORTILLO,PODEMOS PERU,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
21,91062,1525,22828,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004651,HUANCAVELICA,INSCRITO,HUANCAVELICA,VICTORIA NACIONAL,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
179,91044,1554,22896,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004633,PIURA,INSCRITO,PIURA 1,PARTIDO NACIONALISTA PERUANO,PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
2160,90988,1549,23112,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004578,MOQUEGUA,INSCRITO,MARISCAL NIETO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",MOQUEGUA,PARTIDOS POLITICOS,170000,0,110,2021-03-14 14:20:15
4,90776,1551,22904,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004371,SAN MARTIN,INSCRITO,MOYOBAMBA,ACCION POPULAR,SAN MARTIN,PARTIDOS POLITICOS,210000,0,110,2021-03-14 14:20:15
179,90953,1517,22747,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004543,AMAZONAS,INSCRITO,CHACHAPOYAS,PARTIDO NACIONALISTA PERUANO,AMAZONAS,PARTIDOS POLITICOS,010000,0,110,2021-03-14 14:20:15
5,91087,1512,23018,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004676,CALLAO,INSCRITO,CALLAO,RENACIMIENTO UNIDO NACIONAL,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
2731,91080,1554,23076,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004669,PIURA,INSCRITO,PIURA 1,PODEMOS PERU,PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
22,90923,1511,22697,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004513,CAJAMARCA,INSCRITO,CAJAMARCA,RENOVACION POPULAR,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
21,90870,1511,22826,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004460,CAJAMARCA,INSCRITO,CAJAMARCA,VICTORIA NACIONAL,CAJAMARCA,PARTIDOS POLITICOS,060000,0,110,2021-03-14 14:20:15
2218,90918,1563,23002,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004508,LA LIBERTAD,INSCRITO,TRUJILLO,PARTIDO POLITICO NACIONAL PERU LIBRE,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
2646,90796,1553,22565,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004390,PASCO,INSCRITO,PASCO,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,PASCO,PARTIDOS POLITICOS,180000,0,110,2021-03-14 14:20:15
1264,90861,1528,22639,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004451,ANCASH,INSCRITO,HUARAZ,JUNTOS POR EL PERU,ANCASH,PARTIDOS POLITICOS,020000,0,110,2021-03-14 14:20:15
22,90791,1562,22715,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004385,MADRE DE DIOS,INSCRITO,TAMBOPATA,RENOVACION POPULAR,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
5,91132,1526,23027,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004721,JUNIN,INSCRITO,HUANCAYO,RENACIMIENTO UNIDO NACIONAL,JUNIN,PARTIDOS POLITICOS,110000,0,110,2021-03-14 14:20:15
14,90908,1517,23064,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004498,AMAZONAS,INSCRITO,CHACHAPOYAS,PARTIDO DEMOCRATICO SOMOS PERU,AMAZONAS,PARTIDOS POLITICOS,010000,0,110,2021-03-14 14:20:15
2646,90580,1536,22561,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004183,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
1264,90826,1537,22814,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004416,LIMA,INSCRITO,LIMA CENTRO 2,JUNTOS POR EL PERU,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
2840,90844,1524,22885,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004434,AYACUCHO,INSCRITO,HUAMANGA,PARTIDO MORADO,AYACUCHO,PARTIDOS POLITICOS,050000,0,110,2021-03-14 14:20:15
47,90808,1551,22759,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004400,SAN MARTIN,INSCRITO,MOYOBAMBA,UNION POR EL PERU,SAN MARTIN,PARTIDOS POLITICOS,210000,0,110,2021-03-14 14:20:15
1366,90536,1522,22599,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004140,CUSCO,INSCRITO,CUSCO,FUERZA POPULAR,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
47,90828,1563,22945,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004418,LA LIBERTAD,INSCRITO,TRUJILLO,UNION POR EL PERU,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
1366,90581,1536,22613,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004184,PERUANOS RESIDENTES EN EL EXTRANJERO,INSCRITO,LIMA CENTRO 1,FUERZA POPULAR,LIMA,PARTIDOS POLITICOS,140101,0,110,2021-03-14 14:20:15
2840,90914,1531,23068,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004504,LIMA PROVINCIAS,INSCRITO,HUAURA,PARTIDO MORADO,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
22,90763,1549,22716,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004358,MOQUEGUA,INSCRITO,MARISCAL NIETO,RENOVACION POPULAR,MOQUEGUA,PARTIDOS POLITICOS,170000,0,110,2021-03-14 14:20:15
1264,90718,1527,22635,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004315,HUANUCO,INSCRITO,HUANUCO,JUNTOS POR EL PERU,HUANUCO,PARTIDOS POLITICOS,090000,0,110,2021-03-14 14:20:15
1264,90774,1525,22630,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004369,HUANCAVELICA,INSCRITO,HUANCAVELICA,JUNTOS POR EL PERU,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
2840,90792,1563,22971,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004386,LA LIBERTAD,INSCRITO,TRUJILLO,PARTIDO MORADO,LA LIBERTAD,PARTIDOS POLITICOS,120000,0,110,2021-03-14 14:20:15
2173,90644,1562,22764,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004242,MADRE DE DIOS,INSCRITO,TAMBOPATA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
47,90784,1527,22688,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004378,HUANUCO,INSCRITO,HUANUCO,UNION POR EL PERU,HUANUCO,PARTIDOS POLITICOS,090000,0,110,2021-03-14 14:20:15
14,90668,1531,22780,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004266,LIMA PROVINCIAS,INSCRITO,HUAURA,PARTIDO DEMOCRATICO SOMOS PERU,LIMA,PARTIDOS POLITICOS,140000,0,110,2021-03-14 14:20:15
2191,90663,1525,22793,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004261,HUANCAVELICA,INSCRITO,HUANCAVELICA,DEMOCRACIA DIRECTA,HUANCAVELICA,PARTIDOS POLITICOS,080000,0,110,2021-03-14 14:20:15
2646,90488,1512,22556,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004093,CALLAO,INSCRITO,CALLAO,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,CALLAO,PARTIDOS POLITICOS,240000,0,110,2021-03-14 14:20:15
14,90704,1562,22912,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004302,MADRE DE DIOS,IMPROCEDENTE,TAMBOPATA,PARTIDO DEMOCRATICO SOMOS PERU,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
15,91152,1505,23208,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004741,APURIMAC,INSCRITO,ABANCAY,PARTIDO POPULAR CRISTIANO - PPC,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
1366,90538,1554,22616,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004142,PIURA,INSCRITO,PIURA 1,FUERZA POPULAR,PIURA,PARTIDOS POLITICOS,190000,0,110,2021-03-14 14:20:15
5,91093,1519,23029,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004682,LAMBAYEQUE,INSCRITO,CHICLAYO,RENACIMIENTO UNIDO NACIONAL,LAMBAYEQUE,PARTIDOS POLITICOS,130000,0,110,2021-03-14 14:20:15
2191,90780,1505,22949,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004375,APURIMAC,INSCRITO,ABANCAY,DEMOCRACIA DIRECTA,APURIMAC,PARTIDOS POLITICOS,030000,0,110,2021-03-14 14:20:15
15,91051,1521,22740,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004640,UCAYALI,INSCRITO,CORONEL PORTILLO,PARTIDO POPULAR CRISTIANO - PPC,UCAYALI,PARTIDOS POLITICOS,250000,0,110,2021-03-14 14:20:15
5,91074,1537,23031,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004663,LIMA,INSCRITO,LIMA CENTRO 2,RENACIMIENTO UNIDO NACIONAL,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
14,90703,1519,22575,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004301,LAMBAYEQUE,INSCRITO,CHICLAYO,PARTIDO DEMOCRATICO SOMOS PERU,LAMBAYEQUE,PARTIDOS POLITICOS,130000,0,110,2021-03-14 14:20:15
2191,90648,1508,22766,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004246,AREQUIPA,INSCRITO,AREQUIPA 1,DEMOCRACIA DIRECTA,AREQUIPA,PARTIDOS POLITICOS,040000,0,110,2021-03-14 14:20:15
5,91070,1562,23045,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004659,MADRE DE DIOS,INSCRITO,TAMBOPATA,RENACIMIENTO UNIDO NACIONAL,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
179,91009,1553,22894,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004598,PASCO,INSCRITO,PASCO,PARTIDO NACIONALISTA PERUANO,PASCO,PARTIDOS POLITICOS,180000,0,110,2021-03-14 14:20:15
179,90924,1537,22981,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004514,LIMA,INSCRITO,LIMA CENTRO 2,PARTIDO NACIONALISTA PERUANO,LIMA,PARTIDOS POLITICOS,140100,0,110,2021-03-14 14:20:15
1257,90948,1522,22853,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004538,CUSCO,INSCRITO,CUSCO,ALIANZA PARA EL PROGRESO,CUSCO,PARTIDOS POLITICOS,070000,0,110,2021-03-14 14:20:15
2218,90866,1532,22963,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004456,ICA,INSCRITO,ICA,PARTIDO POLITICO NACIONAL PERU LIBRE,ICA,PARTIDOS POLITICOS,100000,0,110,2021-03-14 14:20:15
2218,90833,1562,22735,2,ASSETS/PLANGOBIERNO/FILEPLANGOBIERNO/,EG.2021004423,MADRE DE DIOS,IMPROCEDENTE,TAMBOPATA,PARTIDO POLITICO NACIONAL PERU LIBRE,MADRE DE DIOS,PARTIDOS POLITICOS,160000,0,110,2021-03-14 14:20:15
