decOtroIngresoPrivado,decOtroIngresoPublico,decRemuBrutaPrivado,decRemuBrutaPublico,decRentaIndividualPrivado,decRentaIndividualPublico,idEstado,idHVIngresos,idHojaVida,strAnioIngresos,strTengoIngresos,strUsuario,fecha_registro
7153.01,0,0,0,36450,0,1,132377,133760,2019,1,,2021-03-14 14:20:15
0,0,0,0,1500,0,1,132572,133996,2019,1,,2021-03-14 14:20:15
28900,0,0,0,0,0,1,132630,134048,2019,1,,2021-03-14 14:20:15
0,0,0,5300,0,0,1,132687,133976,2019,1,,2021-03-14 14:20:15
0,0,117490,0,19500,0,1,133103,134576,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132402,133790,,2,,2021-03-14 14:20:15
165574,0,65450,100979,0,0,1,132640,134042,2019,1,,2021-03-14 14:20:15
1500,0,0,0,12000,0,1,132586,133995,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,132496,133875,2019,1,,2021-03-14 14:20:15
60124.8,0,21600,0,0,0,1,132483,133879,2019,1,,2021-03-14 14:20:15
0,45076.53,0,153472,0,0,1,132578,133979,2019,1,,2021-03-14 14:20:15
0,0,0,0,39130.44,0,1,132809,134017,2019,1,,2021-03-14 14:20:15
0,0,0,0,9373,0,1,133345,134818,2019,1,,2021-03-14 14:20:15
21000,0,11160,0,18000,0,1,132536,133945,2019,1,,2021-03-14 14:20:15
0,0,0,0,1085,0,1,132829,134271,2019,1,,2021-03-14 14:20:15
3600,0,5000,37000,0,0,1,132516,133923,2019,1,,2021-03-14 14:20:15
15000,0,0,0,0,0,1,135736,134631,2019,1,,2021-03-14 14:20:15
0,0,0,0,1500,0,1,135783,134617,2019,1,,2021-03-14 14:20:15
59069,0,13187.4,0,0,0,1,133127,134619,2019,1,,2021-03-14 14:20:15
0,0,0,67973,0,0,1,135805,137425,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,71033.33,1,135766,134632,2019,1,,2021-03-14 14:20:15
0,0,27500,0,0,0,1,133129,134630,2019,1,,2021-03-14 14:20:15
0,0,0,108120,48000,0,1,135700,137326,2019,1,,2021-03-14 14:20:15
0,0,32000,0,0,0,1,135734,137370,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135762,137402,,2,,2021-03-14 14:20:15
0,0,0,0,95261.26,0,1,133588,135163,2019,1,,2021-03-14 14:20:15
5000,0,0,0,100,42960,1,133319,134846,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,91625,1,133309,134841,2019,1,,2021-03-14 14:20:15
0,0,0,34800,0,0,1,132993,134488,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136440,137996,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136438,137997,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136430,137992,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136424,137985,,2,,2021-03-14 14:20:15
0,0,0,45564.4,0,0,1,133473,135036,2019,1,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,134401,136042,2019,1,,2021-03-14 14:20:15
7200,0,0,0,0,0,1,133515,135083,2019,1,,2021-03-14 14:20:15
0,0,0,0,12500,0,1,133539,135105,2019,1,,2021-03-14 14:20:15
39642,0,44002,0,420342,0,1,133355,134916,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,133552,135088,2019,1,,2021-03-14 14:20:15
0,0,0,20800,0,0,1,133907,135331,2019,1,,2021-03-14 14:20:15
0,0,30000,0,0,0,1,133915,135553,2019,1,,2021-03-14 14:20:15
0,0,0,36000,0,0,1,134219,135862,2019,1,,2021-03-14 14:20:15
0,21160,0,0,15955,0,1,135252,136870,2019,1,,2021-03-14 14:20:15
0,0,0,31163.6,0,0,1,135290,136906,2019,1,,2021-03-14 14:20:15
0,29484,30336,0,0,0,1,135313,136924,2019,1,,2021-03-14 14:20:15
9600,0,0,0,14400,0,1,135721,137336,2019,1,,2021-03-14 14:20:15
0,0,0,60712.19,0,500,1,135501,137090,2019,1,,2021-03-14 14:20:15
0,11986.92,0,0,1300,0,1,135552,137171,2019,1,,2021-03-14 14:20:15
0,0,0,5013.52,16725,0,1,135562,137182,2019,1,,2021-03-14 14:20:15
0,0,0,300,0,11000,1,136019,137605,2019,1,,2021-03-14 14:20:15
0,0,0,31826.69,0,0,1,136072,137647,2019,1,,2021-03-14 14:20:15
0,0,0,84000,60000,0,1,134324,135973,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134689,135942,,2,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,132952,134441,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,132394,133779,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,132411,133784,2019,1,,2021-03-14 14:20:15
0,0,5580,0,0,0,1,132375,133757,2019,1,,2021-03-14 14:20:15
0,0,4000,0,30000,0,1,132807,134257,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132395,133785,,2,,2021-03-14 14:20:15
0,0,0,0,800,1300,1,132388,133774,2019,1,,2021-03-14 14:20:15
500,0,48000,0,0,0,1,135286,136875,2019,1,,2021-03-14 14:20:15
0,0,0,0,9000,89000,1,135289,136914,2019,1,,2021-03-14 14:20:15
137761,0,120148,0,21420,0,1,135297,136921,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135304,136927,,2,,2021-03-14 14:20:15
0,0,30000,0,0,0,1,133845,135458,2019,1,,2021-03-14 14:20:15
0,0,0,66933,0,0,1,134157,135784,2019,1,,2021-03-14 14:20:15
0,0,0,30000,0,0,1,134203,135824,2019,1,,2021-03-14 14:20:15
0,0,1380,0,13183,0,1,134263,135863,2019,1,,2021-03-14 14:20:15
0,0,0,92842,0,0,1,134796,136427,2019,1,,2021-03-14 14:20:15
0,0,0,173944.46,7000,0,1,134352,135991,2019,1,,2021-03-14 14:20:15
15000,0,27600,0,0,0,1,134579,136189,2018,1,,2021-03-14 14:20:15
0,0,0,6000,0,0,1,135676,137296,2019,1,,2021-03-14 14:20:15
0,0,0,24000,10000,0,1,134738,136368,2019,1,,2021-03-14 14:20:15
0,0,41000,0,0,0,1,135226,136860,2019,1,,2021-03-14 14:20:15
12000,0,0,0,23100,0,1,135110,136734,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,134793,136439,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134765,136420,,2,,2021-03-14 14:20:15
0,0,0,28064.52,0,0,1,135924,137521,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135944,137553,,2,,2021-03-14 14:20:15
0,0,0,33121.44,0,0,1,135934,137544,2019,1,,2021-03-14 14:20:15
0,0,5580,0,150000,0,1,135513,137118,2019,1,,2021-03-14 14:20:15
0,0,26040,62000,0,0,1,135777,137407,2019,1,,2021-03-14 14:20:15
0,0,0,80900,0,0,1,135461,137074,2019,1,,2021-03-14 14:20:15
36000,0,0,0,0,0,1,135471,137087,2019,1,,2021-03-14 14:20:15
0,0,0,0,29000,0,1,135722,137352,2019,1,,2021-03-14 14:20:15
0,0,13020,0,0,0,1,135444,136963,2019,1,,2021-03-14 14:20:15
0,0,64363,0,0,58428,1,134989,136655,2019,1,,2021-03-14 14:20:15
0,0,0,31200,9000,0,1,135003,136665,2019,1,,2021-03-14 14:20:15
0,0,0,50281,0,0,1,135016,136676,2019,1,,2021-03-14 14:20:15
0,0,0,30732,0,40000,1,135024,136687,2019,1,,2021-03-14 14:20:15
1006500,0,2839058.34,0,0,0,1,132828,134315,2019,1,,2021-03-14 14:20:15
0,0,11268,0,18790,0,1,132984,134479,2019,1,,2021-03-14 14:20:15
0,0,34630.46,0,0,0,1,133347,134904,2019,1,,2021-03-14 14:20:15
0,0,0,64800,0,0,1,134052,135683,2019,1,,2021-03-14 14:20:15
0,0,26853.42,0,0,0,1,134059,135693,2019,1,,2021-03-14 14:20:15
0,0,11000,0,0,48000,1,133603,135185,2019,1,,2021-03-14 14:20:15
0,0,7660,0,0,0,1,133017,134014,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132969,134181,,2,,2021-03-14 14:20:15
0,0,0,0,9600,0,1,133021,134515,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133023,134520,,2,,2021-03-14 14:20:15
0,0,320000,0,0,0,1,132399,133788,2019,1,,2021-03-14 14:20:15
0,0,0,0,11600,0,1,132378,133761,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132504,133889,,2,,2021-03-14 14:20:15
0,0,0,0,32690,22319.52,1,134946,136618,2019,1,,2021-03-14 14:20:15
0,0,30000,0,0,0,1,135658,137281,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,134958,136630,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135363,136984,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135356,136977,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135367,136990,,2,,2021-03-14 14:20:15
0,0,0,0,19743,0,1,135008,134879,2019,1,,2021-03-14 14:20:15
0,0,0,44400,0,0,1,134993,134880,2019,1,,2021-03-14 14:20:15
0,0,0,70800,0,0,1,133716,135308,2019,1,,2021-03-14 14:20:15
54000,0,0,0,0,0,1,133686,134881,2019,1,,2021-03-14 14:20:15
0,0,0,42832,0,5400,1,134392,136025,2019,1,,2021-03-14 14:20:15
0,0,0,0,3117,0,1,134680,136332,2019,1,,2021-03-14 14:20:15
0,0,14400,0,0,0,1,134460,136088,2019,1,,2021-03-14 14:20:15
0,24000,0,0,50000,0,1,134595,136213,2019,1,,2021-03-14 14:20:15
0,0,95449,0,0,0,1,134819,136296,2019,1,,2021-03-14 14:20:15
0,0,0,26865,0,0,1,133994,135624,2019,1,,2021-03-14 14:20:15
0,0,0,45283.73,0,0,1,134002,135629,2019,1,,2021-03-14 14:20:15
0,0,0,0,17300,0,1,134014,135646,2019,1,,2021-03-14 14:20:15
0,0,0,13523,0,23400,1,134023,135657,2019,1,,2021-03-14 14:20:15
10176,0,1200,13564.69,0,0,1,134038,135668,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,134143,135777,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,25000,1,134189,135794,2019,1,,2021-03-14 14:20:15
0,0,16994,0,0,4653,1,134227,135363,2019,1,,2021-03-14 14:20:15
0,0,103207,0,0,0,1,135637,136951,2019,1,,2021-03-14 14:20:15
0,0,0,31200,0,0,1,135682,137300,2019,1,,2021-03-14 14:20:15
0,0,108000,0,0,0,1,135579,137200,2019,1,,2021-03-14 14:20:15
0,0,30000,0,0,0,1,135844,137472,2019,1,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,134786,136417,2019,1,,2021-03-14 14:20:15
0,30000,0,46800,0,0,1,135839,137470,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135818,137441,2019,1,,2021-03-14 14:20:15
3000,0,0,0,22000,0,1,133297,134825,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133641,135251,,2,,2021-03-14 14:20:15
45200,0,0,0,32250,0,1,133614,134839,2019,1,,2021-03-14 14:20:15
0,0,13166.87,0,50833,0,1,133302,134830,2019,1,,2021-03-14 14:20:15
0,0,24000,0,0,0,1,134140,135766,2019,1,,2021-03-14 14:20:15
6000,0,71528.25,0,0,25000,1,134512,136003,2019,1,,2021-03-14 14:20:15
0,0,0,0,6105,0,1,134558,136165,2019,1,,2021-03-14 14:20:15
0,20400,25429,0,0,4980,1,135178,136801,2019,1,,2021-03-14 14:20:15
0,0,0,4398,0,0,1,133013,134510,2019,1,,2021-03-14 14:20:15
0,0,81198,0,0,0,1,133001,134493,2019,1,,2021-03-14 14:20:15
50000,0,60000,0,60000,0,1,133341,134863,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133573,135147,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132983,134478,,2,,2021-03-14 14:20:15
0,0,98689.5,4818.5,30068.97,30661.03,1,135630,134497,2019,1,,2021-03-14 14:20:15
10000,0,0,6000,12000,0,1,133330,134853,2019,1,,2021-03-14 14:20:15
0,0,0,52300,0,0,1,133008,134503,2019,1,,2021-03-14 14:20:15
6000,0,0,30000,30000,0,1,133042,134525,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,133051,134541,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135409,137032,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133210,134536,,2,,2021-03-14 14:20:15
0,0,11736.6,0,0,0,1,134311,134887,2019,1,,2021-03-14 14:20:15
0,0,0,51050,0,395,1,134326,134888,2019,1,,2021-03-14 14:20:15
0,0,0,0,200000,0,1,136133,134889,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134346,134890,,2,,2021-03-14 14:20:15
0,0,0,210782,0,0,1,134605,136035,2019,1,,2021-03-14 14:20:15
0,0,0,0,1500,0,1,134754,136372,2019,1,,2021-03-14 14:20:15
0,0,33671,0,0,0,1,134998,136449,2019,1,,2021-03-14 14:20:15
0,0,62026,0,0,0,1,133462,135030,2019,1,,2021-03-14 14:20:15
36000,0,0,0,0,0,1,133310,134836,2019,1,,2021-03-14 14:20:15
0,0,18000,0,0,0,1,133311,134840,2019,1,,2021-03-14 14:20:15
51960,0,0,0,30000,0,1,133365,134918,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135629,137257,,2,,2021-03-14 14:20:15
0,0,0,0,34000,0,1,133767,135260,2019,1,,2021-03-14 14:20:15
11160,0,0,0,0,0,1,134239,135436,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,134315,135909,2019,1,,2021-03-14 14:20:15
21600,0,0,0,0,0,1,133512,135076,2019,1,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,133528,135102,2019,1,,2021-03-14 14:20:15
11160,0,0,0,0,0,1,133540,135114,2019,1,,2021-03-14 14:20:15
41500,0,10391.52,0,0,0,1,133645,135233,2019,1,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,133781,135375,2019,1,,2021-03-14 14:20:15
19200,0,0,0,0,0,1,133732,135288,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,51480,1,132774,134226,2019,1,,2021-03-14 14:20:15
0,0,17700.46,38810.4,1500,0,1,133785,134950,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133735,135352,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133386,134947,,2,,2021-03-14 14:20:15
0,0,0,0,0,7500,1,132759,134156,2019,1,,2021-03-14 14:20:15
0,0,0,101365.54,0,0,1,133507,135071,2019,1,,2021-03-14 14:20:15
0,54659,0,153593,0,0,1,133862,135438,2019,1,,2021-03-14 14:20:15
0,0,0,52211.23,0,0,1,134049,135655,2019,1,,2021-03-14 14:20:15
14400,0,11400,0,11400,0,1,134027,135651,2019,1,,2021-03-14 14:20:15
0,0,54445,0,109039,0,1,134012,135644,2019,1,,2021-03-14 14:20:15
0,0,0,0,10000,0,1,136182,137635,2019,1,,2021-03-14 14:20:15
0,0,0,0,20000,1300,1,136145,137631,2019,1,,2021-03-14 14:20:15
0,0,0,0,13200,30000,1,136248,137636,2018,1,,2021-03-14 14:20:15
0,0,24000,0,0,0,1,136397,137638,2018,1,,2021-03-14 14:20:15
0,0,0,0,12600,0,1,136148,137639,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,21000,1,133130,134620,2019,1,,2021-03-14 14:20:15
0,0,0,0,11170,0,1,133284,134803,2019,1,,2021-03-14 14:20:15
0,0,0,50000,0,0,1,134240,135868,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134353,135988,,2,,2021-03-14 14:20:15
16188,0,0,0,0,0,1,134332,135970,2019,1,,2021-03-14 14:20:15
0,0,0,0,6000,0,1,134287,135916,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135148,136522,2019,1,,2021-03-14 14:20:15
0,0,0,0,10000,108000,1,135275,136538,2019,1,,2021-03-14 14:20:15
0,0,0,0,25000,0,1,135185,136543,2019,1,,2021-03-14 14:20:15
2000,0,0,0,12000,0,1,134884,136529,2019,1,,2021-03-14 14:20:15
0,0,0,0,4800,0,1,135966,136544,2019,1,,2021-03-14 14:20:15
0,0,34280,0,0,0,1,133739,135358,2019,1,,2021-03-14 14:20:15
0,0,0,14000,0,15000,1,134248,135896,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132834,134325,,2,,2021-03-14 14:20:15
0,0,0,44884.08,0,0,1,134367,135998,2019,1,,2021-03-14 14:20:15
0,0,0,26028,0,0,1,134411,136044,2019,1,,2021-03-14 14:20:15
10000,0,16000,24800,0,0,1,134386,136026,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,28000,1,134421,136061,2019,1,,2021-03-14 14:20:15
14000,0,128601,0,0,0,1,135723,137356,2019,1,,2021-03-14 14:20:15
0,5950,0,122672,0,0,1,133306,134832,2019,1,,2021-03-14 14:20:15
0,0,12516,0,0,0,1,135786,137411,2019,1,,2021-03-14 14:20:15
0,0,132000,0,0,0,1,135581,137197,2019,1,,2021-03-14 14:20:15
0,0,22964.85,0,95305,0,1,135573,137194,2019,1,,2021-03-14 14:20:15
0,0,102000,0,0,0,1,135575,137196,2019,1,,2021-03-14 14:20:15
0,0,48000,12000,10000,0,1,135570,137192,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135574,137195,,2,,2021-03-14 14:20:15
0,0,28000,0,0,0,1,135568,137191,2019,1,,2021-03-14 14:20:15
20000,0,0,0,0,0,1,134878,136530,2019,1,,2021-03-14 14:20:15
88790,0,0,0,0,0,1,135701,135680,2019,1,,2021-03-14 14:20:15
0,0,0,25800,0,0,1,134054,135687,2019,1,,2021-03-14 14:20:15
0,0,0,3150,0,12600,1,134064,135696,2019,1,,2021-03-14 14:20:15
0,0,0,11200,0,0,1,134071,135701,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134069,135703,,2,,2021-03-14 14:20:15
0,0,0,0,30000,0,1,135716,137350,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133242,134761,,2,,2021-03-14 14:20:15
0,0,0,0,33600,0,1,135379,136983,2019,1,,2021-03-14 14:20:15
0,0,0,106192,0,0,1,133677,135278,2019,1,,2021-03-14 14:20:15
0,0,60000,0,0,0,1,134003,135633,2019,1,,2021-03-14 14:20:15
27330,0,0,63900,0,0,1,133709,135302,2019,1,,2021-03-14 14:20:15
0,0,0,23000,0,0,1,134356,135931,2019,1,,2021-03-14 14:20:15
0,0,0,43200,0,0,1,133991,135395,2019,1,,2021-03-14 14:20:15
0,0,25714.6,0,1200,0,1,133644,135249,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133997,135627,,2,,2021-03-14 14:20:15
0,0,0,51380,0,0,1,134442,136073,2019,1,,2021-03-14 14:20:15
0,0,0,35586,0,0,1,134451,136084,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134455,134797,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134459,134868,2019,1,,2021-03-14 14:20:15
0,0,0,197302,3689,0,1,133517,135084,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133368,134585,,2,,2021-03-14 14:20:15
103896,0,144000,0,0,0,1,133353,134909,2019,1,,2021-03-14 14:20:15
14400,0,0,36900,0,0,1,135885,134604,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,93913,1,133287,134815,2019,1,,2021-03-14 14:20:15
33589,0,0,0,0,0,1,133106,134608,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135929,134613,,2,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132592,134018,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132605,134031,2019,1,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,132587,134015,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132602,134033,2019,1,,2021-03-14 14:20:15
0,0,36000,0,0,0,1,135534,137160,2019,1,,2021-03-14 14:20:15
42000,0,16000,0,10000,0,1,133413,134730,2019,1,,2021-03-14 14:20:15
0,0,9600,0,0,0,1,133226,134738,2019,1,,2021-03-14 14:20:15
24000,0,72000,0,16000,0,1,133231,134744,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,135303,136926,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132954,134452,,2,,2021-03-14 14:20:15
0,0,0,0,3500,6000,1,134007,135599,2019,1,,2021-03-14 14:20:15
0,13100,0,0,500,2700,1,134151,135759,2019,1,,2021-03-14 14:20:15
0,0,25635,0,12776,32760,1,134175,135805,2019,1,,2021-03-14 14:20:15
0,487589.4,0,80400,0,0,1,132866,134322,2019,1,,2021-03-14 14:20:15
0,0,18000,0,0,12000,1,135390,136772,2019,1,,2021-03-14 14:20:15
0,1100,0,22800,0,0,1,133701,135310,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132486,133884,2019,1,,2021-03-14 14:20:15
33135.59,0,0,0,0,0,1,132484,133885,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132556,133974,2019,1,,2021-03-14 14:20:15
15600,0,0,0,0,0,1,132562,133983,2019,1,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,132617,134006,2019,1,,2021-03-14 14:20:15
0,0,13187,0,0,0,1,132642,134067,2019,1,,2021-03-14 14:20:15
40165,0,0,0,0,0,1,132651,134078,2019,1,,2021-03-14 14:20:15
21120,0,0,0,0,0,1,132564,133980,2019,1,,2021-03-14 14:20:15
13200,0,0,0,0,0,1,132598,134000,2019,1,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,132611,134034,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132621,134046,2019,1,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,132629,134055,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132565,133982,2019,1,,2021-03-14 14:20:15
10.75,0,0,18565.6,0,7200,1,133082,134196,2019,1,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,132627,134007,2019,1,,2021-03-14 14:20:15
34125,0,0,0,0,0,1,132636,134060,2019,1,,2021-03-14 14:20:15
16000,0,0,0,0,0,1,133076,134068,2019,1,,2021-03-14 14:20:15
80061,0,0,0,0,0,1,132653,134069,2019,1,,2021-03-14 14:20:15
14400,0,0,0,0,0,1,132692,134082,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,132590,134016,,2,,2021-03-14 14:20:15
21600,0,0,0,0,0,1,132596,134021,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132615,134030,2019,1,,2021-03-14 14:20:15
10000,0,1694.8,0,0,0,1,132623,134047,2019,1,,2021-03-14 14:20:15
13200,0,0,0,0,0,1,132632,134056,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133047,134070,,2,,2021-03-14 14:20:15
42364.36,0,0,0,0,0,1,133032,134072,2019,1,,2021-03-14 14:20:15
24000,0,0,0,0,0,1,132656,134076,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132647,134074,2019,1,,2021-03-14 14:20:15
0,0,0,0,17004,0,1,132655,134080,2019,1,,2021-03-14 14:20:15
0,0,0,0,11002.94,0,1,132660,134085,2019,1,,2021-03-14 14:20:15
30000,0,0,0,0,0,1,132703,134129,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,132695,134135,2019,1,,2021-03-14 14:20:15
16000,0,0,0,0,0,1,132701,134087,2019,1,,2021-03-14 14:20:15
0,0,0,0,6294.5,0,1,132694,134130,2019,1,,2021-03-14 14:20:15
0,0,0,0,20000,0,1,133914,135519,2019,1,,2021-03-14 14:20:15
0,0,0,0,18000,0,1,133935,135561,2019,1,,2021-03-14 14:20:15
0,0,0,0,3600,0,1,134906,136561,2019,1,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,133864,135470,2019,1,,2021-03-14 14:20:15
0,0,47795,0,23998,43000,1,134462,136085,2019,1,,2021-03-14 14:20:15
1246086,0,0,0,0,0,1,134641,134900,2019,1,,2021-03-14 14:20:15
0,0,25133,0,0,0,1,134685,134901,2019,1,,2021-03-14 14:20:15
0,0,0,0,5188,29000,1,134696,134902,2019,1,,2021-03-14 14:20:15
0,0,48576.64,52118.67,410,1100,1,136191,137431,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,1300,1,136249,137837,2018,1,,2021-03-14 14:20:15
0,0,173664,0,0,0,1,136259,137851,2019,1,,2021-03-14 14:20:15
0,0,24000,24000,0,0,1,136230,137828,2019,1,,2021-03-14 14:20:15
0,0,114775,0,15665,0,1,135437,135959,2019,1,,2021-03-14 14:20:15
0,0,7000,0,0,35000,1,135424,137040,2019,1,,2021-03-14 14:20:15
0,0,0,9499,0,0,1,135412,136857,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,135860,136858,,2,,2021-03-14 14:20:15
3000,0,0,50000,5000,0,1,134565,136212,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,136329,136110,,2,,2021-03-14 14:20:15
59520,0,0,51885.2,0,0,1,134589,134891,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,11758,1,134438,134892,2019,1,,2021-03-14 14:20:15
0,0,0,0,29760,24000,1,133992,135622,2019,1,,2021-03-14 14:20:15
0,0,0,0,24000,0,1,133985,135615,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133003,134495,,2,,2021-03-14 14:20:15
0,0,0,93545.06,0,0,1,133749,135355,2019,1,,2021-03-14 14:20:15
0,0,0,44400,36000,0,1,133708,135306,2019,1,,2021-03-14 14:20:15
0,0,0,45000,0,0,1,133769,135373,2019,1,,2021-03-14 14:20:15
0,0,0,34564.32,0,0,1,134117,135749,2019,1,,2021-03-14 14:20:15
0,0,0,45600,3600,0,1,134104,135742,2019,1,,2021-03-14 14:20:15
0,0,0,72000,0,0,1,133780,135389,2019,1,,2021-03-14 14:20:15
0,0,0,52903.33,0,0,1,134767,136410,2019,1,,2021-03-14 14:20:15
0,0,0,22600,0,18080,1,133397,134948,2019,1,,2021-03-14 14:20:15
0,0,0,0,54000,0,1,134611,136240,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133411,134978,,2,,2021-03-14 14:20:15
18000,0,0,0,0,0,1,133849,135482,2019,1,,2021-03-14 14:20:15
25860,0,0,0,0,0,1,133867,135494,2019,1,,2021-03-14 14:20:15
45229.36,0,0,15373,0,33020,1,133876,135507,2019,1,,2021-03-14 14:20:15
12000,0,0,0,0,0,1,133881,135516,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133945,135550,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133954,135590,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133975,135606,,2,,2021-03-14 14:20:15
0,0,11160,0,138815.14,0,1,134714,136363,2019,1,,2021-03-14 14:20:15
0,0,0,35000,0,0,1,134747,136376,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,134729,136384,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133639,135027,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133788,135230,,2,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133626,135236,,2,,2021-03-14 14:20:15
0,0,0,36098,0,0,1,134178,135819,2019,1,,2021-03-14 14:20:15
0,0,0,0,0,0,1,133714,135326,,2,,2021-03-14 14:20:15
0,0,0,0,12000,0,1,132890,134390,2019,1,,2021-03-14 14:20:15
0,0,0,0,20000,0,1,133446,135019,2019,1,,2021-03-14 14:20:15
0,0,0,0,1000,0,1,132763,134204,2019,1,,2021-03-14 14:20:15
